browOuterUp_R,eyeWide_R,mouthFrown_L,mouthPress_L,browInnerUp,browOuterUp_L,noseSneer_R,eyeLookOut_R,mouthDimple_L,eyeBlink_L,eyeLookUp_L,cheekSquint_R,mouthDimple_R,eyeLookUp_R,jawOpen,mouthShrugLower,mouthFrown_R,cheekPuff,mouthRollLower,mouthFunnel,eyeSquint_L,eyeLookDown_R,mouthStretch_R,mouthStretch_L,eyeLookIn_L,mouthLowerDown_R,browDown_L,mouthUpperUp_L,noseSneer_L,eyeWide_L,jawRight,mouthRollUpper,jawForward,mouthLeft,mouthPress_R,mouthSmile_L,tongueOut,mouthUpperUp_R,jawLeft,eyeLookIn_R,mouthSmile_R,browDown_R,mouthShrugUpper,cheekSquint_L,eyeBlink_R,mouthLowerDown_L,eyeLookDown_L,mouthClose,mouthPucker,mouthRight,eyeLookOut_L,eyeSquint_R
2.967805e-15,0.1276509,0.1518034,0.1136991,0.02587788,8.079824e-15,0.1221579,0,0.2074346,-0.005385153,0.03301276,0.07683893,0.2322795,0.0332357,0.001317288,0.6762075,0.1233147,0.09953386,0.135642,0.1096282,0.3045038,0,0.06312979,0.05980665,0.04650372,0.01855648,0.4106134,0.08876216,0.1187991,0.1274846,0.03652733,0.02334821,0.01833985,1.454399e-07,0.1198701,-0.00493623,3.631307e-05,0.09599105,0,0.07729247,-0.005098775,0.410996,0.1963861,0.06747273,-0.005410627,0.01943058,0,0.003665336,0.2185113,0.02870821,0,0.304442
2.731295e-15,0.1657983,0.1544308,0.1129875,0.02580506,7.435926e-15,0.1219558,0,0.2066316,-0.005797964,0.03947385,0.07383744,0.230384,0.03968422,0.00135866,0.6784568,0.1316221,0.1018007,0.1403397,0.1106954,0.3049799,0,0.063711,0.06099047,0.04414231,0.01846529,0.3964282,0.08946333,0.1186804,0.1654693,0.03588026,0.02317066,0.01860031,1.338495e-07,0.1192587,-0.004542093,4.054651e-05,0.09661622,0,0.0797866,-0.004691536,0.3967013,0.1974589,0.06568858,-0.005822635,0.01936012,0,0.003827637,0.2213362,0.02564289,0,0.3049293
2.513633e-15,0.2026467,0.1557118,0.1123033,0.02582663,6.843342e-15,0.1217625,0,0.2058398,-0.005786572,0.04894514,0.07222623,0.2284205,0.04914649,0.001411072,0.6796516,0.1344683,0.1030506,0.1422053,0.11225,0.3052811,0,0.06439758,0.06215564,0.04597372,0.01848604,0.3842497,0.09096552,0.1185675,0.2022953,0.03544907,0.02304045,0.01891985,1.231828e-07,0.1185867,-0.004179718,4.948751e-05,0.09768263,0,0.07811477,-0.004317172,0.3845204,0.205087,0.06437492,-0.005809933,0.0194051,0,0.003999829,0.2229561,0.02439514,0,0.3052385
2.313316e-15,0.2295486,0.1566753,0.1096235,0.0259284,6.297982e-15,0.1217901,0,0.2020789,-0.005566643,0.05795416,0.07114097,0.223592,0.05815141,0.001461793,0.680011,0.1360444,0.1036905,0.1431418,0.1132096,0.3056564,0,0.06604102,0.06412338,0.04897071,0.01852862,0.378078,0.09206047,0.1186502,0.2293124,0.03498479,0.02286512,0.01924168,1.133661e-07,0.1159978,-0.003846411,7.146088e-05,0.0986815,0,0.07518326,-0.003972868,0.3783874,0.2080476,0.06342676,-0.005588494,0.01947043,0,0.004156113,0.2237821,0.02360866,0,0.3056203
2.128963e-15,0.2510385,0.1573127,0.1078986,0.02594073,5.796083e-15,0.1218502,0,0.2004708,-0.005252135,0.05804978,0.07021917,0.2216785,0.05824376,0.00149865,0.680252,0.1370154,0.1039539,0.1434154,0.1138597,0.3057692,0,0.06700942,0.06518068,0.04780135,0.01853449,0.3755572,0.09290747,0.1188173,0.2508369,0.03460184,0.02262226,0.01948899,1.043317e-07,0.1140946,-0.003539766,8.128128e-05,0.09945903,0,0.07606656,-0.003656124,0.3758737,0.2094131,0.06247968,-0.005272434,0.01949809,0,0.004276125,0.2241884,0.02315347,0,0.3057375
1.959302e-15,0.2675972,0.1571644,0.1067688,0.02591073,5.334182e-15,0.1220366,0,0.1988522,-0.004902688,0.0576356,0.06946994,0.2196133,0.05782875,0.001533267,0.6804964,0.1371402,0.1039012,0.1433548,0.1143356,0.306199,0,0.06787188,0.06617761,0.04726939,0.01858068,0.3770362,0.09390119,0.1191392,0.2673964,0.03403502,0.0223468,0.01970756,9.601732e-08,0.1129728,-0.003257613,8.612048e-05,0.1004262,0,0.07648418,-0.003364685,0.3773261,0.2104475,0.06175647,-0.004921469,0.01956577,0,0.004381551,0.224497,0.02227181,0,0.3061715
1.803161e-15,0.2954028,0.1572381,0.1060682,0.02587232,4.90909e-15,0.1223702,0,0.1982712,-0.004548972,0.06268502,0.06892466,0.2189267,0.06287599,0.001572135,0.6813462,0.1374068,0.1039725,0.1441591,0.1154373,0.3086511,0,0.06964213,0.06718055,0.04819486,0.01863079,0.3772773,0.09469994,0.1195596,0.2952665,0.033749,0.02214363,0.02001734,8.836552e-08,0.1122291,-0.002997974,8.696348e-05,0.1011981,0,0.07539039,-0.003096507,0.3775663,0.2111476,0.06114657,-0.00456631,0.0196318,0,0.004500012,0.2245609,0.02232289,0,0.3086357
1.659464e-15,0.315347,0.1572068,0.105735,0.02575963,4.517875e-15,0.1227965,0,0.1981402,-0.004206253,0.07103834,0.06855999,0.2187793,0.07122111,0.001613813,0.6874239,0.1374215,0.1041497,0.1455996,0.1165416,0.3115899,0,0.07063293,0.0679244,0.04794783,0.0186807,0.3789837,0.09662884,0.1200658,0.3152367,0.03350034,0.02194799,0.02033609,8.13235e-08,0.111812,-0.002759041,6.618088e-05,0.1029117,0,0.07548685,-0.002849719,0.379295,0.2121922,0.06068695,-0.004222239,0.01969413,0,0.004615598,0.2242503,0.02269348,0,0.3115907
1.527218e-15,0.3432481,0.1568648,0.1053757,0.02563504,4.157836e-15,0.1233608,0,0.1978255,-0.003881645,0.06817403,0.06817751,0.2182768,0.06836337,0.001637579,0.6895154,0.137601,0.1041679,0.1459963,0.1172242,0.3163305,0,0.07148835,0.06865602,0.04763553,0.01869334,0.3828577,0.09761333,0.1209509,0.3431382,0.03321457,0.02168331,0.02054856,7.484267e-08,0.1114191,-0.002539158,5.11142e-05,0.1037661,0,0.07572772,-0.002622608,0.3831099,0.2127551,0.060292,-0.003896373,0.01971691,0,0.004695623,0.2243221,0.02266023,0,0.3163423
1.405511e-15,0.3564854,0.1257308,0.1050953,0.02539876,3.82649e-15,0.1239487,0,0.1987298,-0.003577981,0.06630802,0.06786749,0.2185081,0.06650528,0.001668997,0.6902649,0.1130062,0.1040664,0.1464279,0.1178877,0.3192015,0,0.07207011,0.06931303,0.04767193,0.01877318,0.3973299,0.09839708,0.1216912,0.3563762,0.03271075,0.02152142,0.02082212,6.887831e-08,0.1111188,-0.002336803,4.47563e-05,0.1044158,0,0.07574444,-0.002413601,0.3974814,0.2126334,0.06005735,-0.003591543,0.01980479,0,0.004774645,0.223191,0.01604917,0,0.3192277
1.293503e-15,0.3751478,0.1172218,0.1050377,0.02523951,3.521549e-15,0.1245724,0,0.1993673,-0.003295881,0.06872427,0.06766389,0.2187705,0.06893109,0.001699345,0.6903299,0.1063575,0.1043475,0.1467526,0.1184122,0.3225082,0,0.07261239,0.06987821,0.04963831,0.0188606,0.4014817,0.09898078,0.1226333,0.3749768,0.03233985,0.02139603,0.02108963,6.338927e-08,0.1110315,-0.002150575,3.721505e-05,0.1048568,0,0.07373467,-0.002221253,0.4016009,0.2124218,0.05990684,-0.003308366,0.01989732,0,0.004863364,0.2231139,0.01424011,0,0.3225411
1.190421e-15,0.3837151,0.1131917,0.1049659,0.02513606,3.240909e-15,0.125212,0,0.1995927,-0.00303485,0.07049029,0.06749117,0.218843,0.07070722,0.001729502,0.6855983,0.1031109,0.104739,0.1470377,0.1187335,0.3267227,0,0.07316159,0.07037003,0.05121383,0.01894362,0.4037513,0.09917875,0.1235353,0.383539,0.03207706,0.0213153,0.0213137,5.833765e-08,0.1108727,-0.00197919,3.096485e-05,0.1049399,0,0.07219417,-0.002044236,0.4038547,0.2106297,0.05972201,-0.003046343,0.01998285,0,0.004966446,0.2233128,0.01379348,0,0.3267499
1.095554e-15,0.3669789,0.1113374,0.1050671,0.0250978,2.982635e-15,0.1256445,0,0.200014,-0.002793867,0.06950619,0.06729047,0.2191371,0.06974061,0.001757502,0.6840549,0.1015401,0.1053448,0.1475493,0.1190165,0.3280122,0,0.07347111,0.07068413,0.05395947,0.01901347,0.4028945,0.09939008,0.1241198,0.3667712,0.03179749,0.02127438,0.02150965,5.368861e-08,0.110945,-0.001821464,5.425177e-05,0.1050349,0,0.06953005,-0.001881326,0.4030071,0.2099093,0.05952272,-0.002804445,0.02005819,0,0.005064612,0.2233438,0.01363326,0,0.3280385
1.008247e-15,0.3186268,0.1103351,0.104904,0.02521951,2.744943e-15,0.1254619,0,0.2004446,-0.002571683,0.05153842,0.06704907,0.2194465,0.051813,0.001802127,0.6682924,0.1003738,0.1056226,0.1478874,0.1194605,0.3173542,0,0.07373801,0.07096182,0.06042795,0.01916452,0.3749218,0.09921566,0.1240242,0.3184488,0.03161737,0.02138684,0.02171171,4.941006e-08,0.1107254,-0.001676307,6.755676e-05,0.1047633,0,0.06329609,-0.001731398,0.3750829,0.2085847,0.05929588,-0.00258142,0.02021696,0,0.005183717,0.2231088,0.01378281,0,0.3173652
9.278979e-16,0.2619785,0.1098719,0.1049137,0.02547579,2.526193e-15,0.1250411,0,0.2011673,-0.00236699,0.01602117,0.06698001,0.2213991,0.01633016,0.001846917,0.6637769,0.09792111,0.1062008,0.1485129,0.1213759,0.2944146,0,0.07391858,0.07104135,0.06615237,0.01928489,0.3534418,0.09888073,0.1235953,0.2618698,0.03166866,0.02158522,0.02192713,4.547247e-08,0.1106322,-0.001542719,6.947309e-05,0.1044045,0,0.05809848,-0.00159342,0.3539068,0.2051253,0.05913353,-0.002375951,0.02033671,0,0.005300498,0.2230126,0.02291534,0,0.2944174
8.539519e-16,0.224289,0.1058241,0.1051994,0.02572885,2.324875e-15,0.1241525,0,0.2049311,-0.002178493,0,0.06687716,0.2267952,0,0.001875809,0.6614084,0.08286362,0.1064722,0.1485378,0.1219441,0.2820825,0.00103292,0.07393171,0.07098199,0.06685349,0.0193803,0.345214,0.09855618,0.1224549,0.2242293,0.03163312,0.02171869,0.02202833,4.184868e-08,0.1108126,-0.001419776,9.035387e-05,0.1040898,0,0.05750447,-0.001466437,0.3457254,0.203852,0.05895019,-0.00218674,0.02042692,0.001260658,0.005376386,0.2224403,0.02541846,0,0.2820821
7.858988e-16,0.1966018,0.101836,0.1056549,0.02608412,2.139601e-15,0.1235034,0,0.2139889,-0.002004956,0,0.06681938,0.23906,0,0.001899811,0.6598815,0.0763811,0.1066518,0.1488221,0.122289,0.2749189,0.00983352,0.07389431,0.07084282,0.06921106,0.01951766,0.3383712,0.09833427,0.1217355,0.1965856,0.03167906,0.02193453,0.02214644,3.851368e-08,0.111178,-0.001306631,7.643553e-05,0.1039006,0,0.05548795,-0.001349573,0.3388698,0.2027095,0.05879009,-0.002012546,0.02056163,0.01006419,0.005440775,0.2194805,0.02704344,0,0.2749142
7.23269e-16,0.1810667,0.075753,0.1060108,0.02635688,1.969092e-15,0.1232852,0,0.2182255,-0.001845215,0,0.06701155,0.2433271,0,0.001932596,0.6547219,0.05417861,0.1068344,0.1491219,0.1227202,0.2713743,0.009730482,0.07377622,0.07069801,0.06681854,0.01972356,0.3354693,0.09829652,0.1215249,0.1810387,0.03164732,0.02218912,0.02230336,3.544445e-08,0.1114617,-0.001202503,7.368623e-05,0.1038852,0,0.05784672,-0.001242023,0.3359606,0.2011578,0.05889841,-0.0018522,0.02077235,0.009962123,0.005506938,0.2172545,0.02748543,0,0.2713678
6.656303e-16,0.1728197,0.06480026,0.1077896,0.0266297,1.812172e-15,0.1234259,0,0.2219167,-0.001698187,0,0.06740902,0.2463934,0,0.001960321,0.6533449,0.04266605,0.1072692,0.1495639,0.1232227,0.269305,0.01391134,0.07347234,0.07044589,0.06541751,0.01995558,0.3344741,0.09855096,0.1217115,0.1727883,0.0317379,0.02241407,0.02242383,3.261981e-08,0.1138877,-0.001106674,0.0001014021,0.1041717,0,0.05929065,-0.001143044,0.3349546,0.2006253,0.05920993,-0.001704615,0.02102636,0.01414552,0.005563186,0.2163045,0.02737852,0,0.2692967
6.125849e-16,0.1687773,0.06002158,0.1087875,0.02683891,1.667756e-15,0.1237561,0,0.2235106,-0.001562866,0,0.06768511,0.2479769,0,0.001998362,0.6526887,0.03784773,0.1076625,0.1511486,0.1241396,0.2682248,0.01294652,0.07315644,0.0701352,0.06141943,0.02028856,0.3343111,0.09888607,0.1220798,0.168747,0.03196247,0.02269445,0.02259447,3.002027e-08,0.1153779,-0.001018481,8.255956e-05,0.1046066,0,0.06318477,-0.001051952,0.3347896,0.2006588,0.05936219,-0.001568782,0.02139293,0.01318246,0.005643319,0.2157596,0.02750518,0,0.2682134
5.637668e-16,0.1672896,0.0563737,0.1095149,0.02706908,1.534849e-15,0.1239176,0,0.2242308,-0.001438324,0,0.06787439,0.2485409,0,0.002022743,0.6522791,0.03363052,0.1079482,0.1511692,0.1246078,0.266453,0.0133659,0.07268722,0.0697938,0.06235789,0.02059017,0.3340786,0.09923719,0.1223363,0.1672452,0.03197952,0.02285285,0.02264024,2.762789e-08,0.1163067,-0.0009373159,7.964531e-05,0.1050286,0,0.06220501,-0.0009681202,0.3345423,0.2007786,0.05952282,-0.001443769,0.0217244,0.01360144,0.00568723,0.2155215,0.02526113,0,0.2664401
5.188391e-16,0.1671171,0.05737635,0.1099831,0.02727197,1.412534e-15,0.1240654,0,0.2242126,-0.001323704,0,0.06795766,0.2484018,0,0.002037849,0.6522375,0.03530635,0.1078799,0.1488758,0.1246982,0.2640417,0.01593424,0.07219729,0.06940645,0.06253336,0.02084335,0.3342036,0.09964214,0.1226412,0.1670635,0.03198001,0.02291346,0.02259249,2.542617e-08,0.1168534,-0.0008626194,7.383366e-05,0.1054979,0,0.0619455,-0.0008909688,0.3346505,0.2010555,0.05958328,-0.001328715,0.02200558,0.01617096,0.005710707,0.2149932,0.02446008,0,0.2640218
4.774917e-16,0.1687635,0.05766962,0.1104638,0.02755974,1.299967e-15,0.1242312,0,0.2242786,-0.001218217,0,0.06811345,0.2484428,0,0.002055085,0.6524424,0.03557317,0.1079628,0.1482474,0.1249212,0.2627298,0.01524947,0.07186038,0.0691081,0.06187803,0.02109293,0.3331024,0.1000248,0.1228798,0.1687144,0.032077,0.02300685,0.02260323,2.339991e-08,0.1173286,-0.0007938755,5.916364e-05,0.105968,0,0.06267447,-0.0008199657,0.3335365,0.2013798,0.05966261,-0.001222829,0.02227863,0.01548657,0.00573593,0.2146363,0.02443983,0,0.2627085
4.394395e-16,0.170662,0.06129665,0.1112452,0.02776114,1.19637e-15,0.1244225,0,0.2242186,-0.001121136,0,0.06820441,0.2482597,0,0.002067026,0.6562812,0.04060792,0.1089067,0.1480004,0.1253794,0.2604868,0.01675445,0.07152136,0.0687867,0.06175329,0.02129061,0.3329546,0.1006463,0.1231738,0.1706024,0.03218488,0.02307552,0.02264412,2.153513e-08,0.1179824,-0.00073061,6.062833e-05,0.1066978,0,0.06293116,-0.0007546211,0.3333755,0.2017845,0.0596918,-0.00112538,0.02249545,0.01699273,0.005751614,0.2147834,0.02460805,0,0.2604665
4.044197e-16,0.1743923,0.06347769,0.1118892,0.02798721,1.101029e-15,0.1245806,0,0.2244592,-0.001031791,0,0.06827132,0.2484416,0,0.002082683,0.6575107,0.04271464,0.1092745,0.1481255,0.1257318,0.2593298,0.0166762,0.07125944,0.06854567,0.06056949,0.02150833,0.3325741,0.1011891,0.1234403,0.1743125,0.03224201,0.02320741,0.02273155,1.981895e-08,0.1185785,-0.0006723863,8.576196e-05,0.1073226,0,0.06416243,-0.0006944838,0.3329829,0.2022533,0.05970038,-0.001035697,0.02273216,0.01691545,0.005778413,0.2143599,0.02470948,0,0.2593096
3.425301e-16,0.1830902,0.06790061,0.1127152,0.02840984,9.325348e-16,0.124792,0,0.2248619,-0.0008738931,0,0.06837078,0.2484912,0,0.002119581,0.6592146,0.04888932,0.1096983,0.1485423,0.1265427,0.2578293,0.01589229,0.07084568,0.06819971,0.05841399,0.02194361,0.3315189,0.1023353,0.1239256,0.1829129,0.03236353,0.02347881,0.02296912,1.678599e-08,0.1192684,-0.0005694889,0.0001230287,0.1084906,0,0.06633218,-0.0005882048,0.3318552,0.2032655,0.05975531,-0.0008772012,0.02320311,0.01613271,0.005840824,0.2138769,0.02467277,0,0.2578104
3.152332e-16,0.1845208,0.07753651,0.1123774,0.0285161,8.582192e-16,0.1250612,0,0.2196891,-0.0008042509,0,0.06847867,0.2449932,0,0.002134284,0.6462132,0.05538136,0.109332,0.1481406,0.1266357,0.263761,0.008980918,0.07094859,0.06820703,0.05945775,0.02214436,0.3362629,0.1024348,0.1243143,0.1843292,0.03250951,0.02357791,0.02298651,1.544828e-08,0.1186276,-0.0005241052,0.0001242527,0.1086186,0,0.06522972,-0.0005413296,0.336573,0.2031637,0.05976406,-0.0008072954,0.02341674,0.009215291,0.005868765,0.2136283,0.02518413,0,0.2637075
2.901116e-16,0.1860487,0.1074091,0.1055952,0.02842039,7.898261e-16,0.1253337,0,0.2074389,-0.0007401586,0.0297452,0.06863721,0.2317188,0.03005748,0.0021494,0.6205933,0.08547793,0.1060354,0.1424113,0.1263006,0.2925482,0,0.07140531,0.06850917,0.07093375,0.02227976,0.3662247,0.1011786,0.1246689,0.1858799,0.03257412,0.02364173,0.02291576,1.421718e-08,0.1100609,-0.0004823382,9.591025e-05,0.1072369,0,0.05330243,-0.0004981899,0.3665066,0.1991126,0.05979599,-0.0007429604,0.02355556,0,0.005902003,0.2123594,0.02560165,0,0.2924797
